# user_id, other_user_id, rating
6,65,4.98
6,66,4.86
6,67,4.96
6,68,1.98
6,69,1.98
6,70,5.00
6,71,1.98
6,72,5.00
6,73,4.98
6,74,4.86
6,75,4.96
6,76,1.98
6,77,1.98
6,78,5.00
6,79,4.98
6,80,4.86
6,81,4.96
6,82,1.98
6,83,1.98
6,84,5.00
6,85,4.98
6,86,4.86
6,87,4.96
6,88,1.98
6,89,1.98
6,90,5.00
6,91,4.98
6,92,4.86
6,93,4.96
6,94,1.98
6,95,1.98
6,96,5.00
6,97,1.98
6,98,5.00
6,99,4.98
6,100,4.86
6,101,4.96
6,102,1.98
6,103,1.98
6,104,5.00
6,105,4.98
6,106,4.86
6,107,4.96
6,108,1.98
6,109,1.98
6,110,5.00
6,111,4.98
6,112,4.86
6,113,4.96
6,114,1.98
6,115,1.98
6,116,5.00
6,117,4.98
6,118,4.86
6,119,4.96
6,120,1.98
6,121,1.98
6,122,5.00
6,123,1.98
6,124,5.00
6,125,4.98
6,126,4.86
6,127,4.96
6,128,1.98
6,129,1.98
6,130,5.00
6,131,4.98
6,132,4.86
6,133,4.96
6,134,1.98
6,135,1.98
6,136,5.00
6,137,4.98
6,138,4.86
6,139,4.96
6,140,1.98
6,141,1.98
6,142,5.00
6,143,4.98
6,144,4.86
6,145,4.96
6,146,1.98
6,147,1.98
6,148,5.00
6,149,1.98
6,150,5.00
6,151,4.98
6,152,4.86
6,153,4.96
6,154,1.98
6,155,1.98
6,156,5.00
6,157,4.98
6,158,4.86
6,159,4.96
6,160,1.98
6,161,1.98
6,162,5.00
6,163,4.98
6,164,4.86
6,165,4.96
6,166,1.98
6,167,1.98
6,168,5.00
6,169,4.98
6,170,4.86
6,171,4.96
6,172,1.98
6,173,1.98
6,174,5.00
6,175,1.98
6,176,5.00
6,177,4.98
6,178,4.86
6,179,4.96
6,180,1.98
6,181,1.98
6,182,5.00
6,183,4.98
6,184,4.86
6,185,4.96
6,186,1.98
6,187,1.98
6,188,5.00
6,189,4.98
6,190,4.96
6,190,4.96
6,191,1.98
6,192,1.98
6,193,5.00
6,194,4.98
6,195,4.86
6,196,4.96
6,197,1.98
6,198,1.98
6,199,5.00
6,200,1.98
6,201,5.00
6,202,4.98
6,203,4.86
6,204,4.96
6,205,1.98
6,206,1.98
6,207,5.00
7,1,5.00
7,2,4.84
7,3,4.94
7,4,1.96
7,5,2.00
7,6,4.98
7,8,4.84
7,9,4.94
7,10,1.96
7,11,2.00
7,12,4.98
7,13,5.00
7,14,4.84
7,15,4.94
7,16,1.96
7,17,2.00
7,18,4.98
7,19,2.00
7,20,4.98
7,21,5.00
7,22,4.84
7,23,4.94
7,24,1.96
7,25,2.00
7,26,4.98
7,27,5.00
7,28,4.84
7,29,4.94
7,30,1.96
7,31,2.00
7,32,4.98
7,33,5.00
7,34,4.84
7,35,4.94
7,36,1.96
7,37,2.00
7,38,4.98
7,39,5.00
7,40,4.84
7,41,4.94
7,42,1.96
7,43,2.00
7,44,4.98
7,45,2.00
7,46,4.98
7,47,5.00
7,48,4.84
7,49,4.94
7,50,1.96
7,51,2.00
7,52,4.98
7,53,5.00
7,54,4.84
7,55,4.94
7,56,1.96
7,57,2.00
7,58,4.98
7,59,5.00
7,60,4.84
7,61,4.94
7,62,1.96
7,63,2.00
7,64,4.98
7,65,5.00
7,66,4.84
7,67,4.94
7,68,1.96
7,69,2.00
7,70,4.98
7,71,2.00
7,72,4.98
7,73,5.00
7,74,4.84
7,75,4.94
7,76,1.96
7,77,2.00
7,78,4.98
7,79,5.00
7,80,4.84
7,81,4.94
7,82,1.96
7,83,2.00
7,84,4.98
7,85,5.00
7,86,4.84
7,87,4.94
7,88,1.96
7,89,2.00
7,90,4.98
7,91,5.00
7,92,4.84
7,93,4.94
7,94,1.96
7,95,2.00
7,96,4.98
7,97,2.00
7,98,4.98
7,99,5.00
7,100,4.84
7,101,4.94
7,102,1.96
7,103,2.00
7,104,4.98
7,105,5.00
7,106,4.84
7,107,4.94
7,108,1.96
7,109,2.00
7,110,4.98
7,111,5.00
7,112,4.84
7,113,4.94
7,114,1.96
7,115,2.00
7,116,4.98
7,117,5.00
7,118,4.84
7,119,4.94
7,120,1.96
7,121,2.00
7,122,4.98
7,123,2.00
7,124,4.98
7,125,5.00
7,126,4.84
7,127,4.94
7,128,1.96
7,129,2.00
7,130,4.98
7,131,5.00
7,132,4.84
7,133,4.94
7,134,1.96
7,135,2.00
7,136,4.98
7,137,5.00
7,138,4.84
7,139,4.94
7,140,1.96
7,141,2.00
7,142,4.98
7,143,5.00
7,144,4.84
7,145,4.94
7,146,1.96
7,147,2.00
7,148,4.98
7,149,2.00
7,150,4.98
7,151,5.00
7,152,4.84
7,153,4.94
7,154,1.96
7,155,2.00
7,156,4.98
7,157,5.00
7,158,4.84
7,159,4.94
7,160,1.96
7,161,2.00
7,162,4.98
7,163,5.00
7,164,4.84
7,165,4.94
7,166,1.96
7,167,2.00
7,168,4.98
7,169,5.00
7,170,4.84
7,171,4.94
7,172,1.96
7,173,2.00
7,174,4.98
7,175,2.00
7,176,4.98
7,177,5.00
7,178,4.84
7,179,4.94
7,180,1.96
7,181,2.00
7,182,4.98
7,183,5.00
7,184,4.84
7,185,4.94
7,186,1.96
7,187,2.00
7,188,4.98
7,189,5.00
7,190,4.94
7,190,4.94
7,191,1.96
7,192,2.00
7,193,4.98
7,194,5.00
7,195,4.84
7,196,4.94
7,197,1.96
7,198,2.00
7,199,4.98
7,200,2.00
7,201,4.98
7,202,5.00
7,203,4.84
7,204,4.94
7,205,1.96
7,206,2.00
7,207,4.98
8,1,4.84
8,2,5.00
8,3,4.90
8,4,1.88
8,5,1.84
8,6,4.86
8,7,4.84
8,9,4.90
8,10,1.88
8,11,1.84
8,12,4.86
8,13,4.84
8,14,5.00
8,15,4.90
8,16,1.88
8,17,1.84
8,18,4.86
8,19,1.84
8,20,4.86
8,21,4.84
8,22,5.00
8,23,4.90
8,24,1.88
8,25,1.84
8,26,4.86
8,27,4.84
8,28,5.00
8,29,4.90
8,30,1.88
8,31,1.84
8,32,4.86
8,33,4.84
8,34,5.00
8,35,4.90
8,36,1.88
8,37,1.84
8,38,4.86
8,39,4.84
8,40,5.00
8,41,4.90
8,42,1.88
8,43,1.84
8,44,4.86
8,45,1.84
8,46,4.86
8,47,4.84
8,48,5.00
8,49,4.90
8,50,1.88
8,51,1.84
8,52,4.86
8,53,4.84
8,54,5.00
8,55,4.90
8,56,1.88
8,57,1.84
8,58,4.86
8,59,4.84
8,60,5.00
8,61,4.90
8,62,1.88
8,63,1.84
8,64,4.86
8,65,4.84
8,66,5.00
8,67,4.90
8,68,1.88
8,69,1.84
8,70,4.86
8,71,1.84
8,72,4.86
8,73,4.84
8,74,5.00
8,75,4.90
8,76,1.88
8,77,1.84
8,78,4.86
8,79,4.84
8,80,5.00
8,81,4.90
8,82,1.88
8,83,1.84
8,84,4.86
8,85,4.84
8,86,5.00
8,87,4.90
8,88,1.88
8,89,1.84
8,90,4.86
8,91,4.84
8,92,5.00
8,93,4.90
8,94,1.88
8,95,1.84
8,96,4.86
8,97,1.84
8,98,4.86
8,99,4.84
8,100,5.00
8,101,4.90
8,102,1.88
8,103,1.84
8,104,4.86
8,105,4.84
8,106,5.00
8,107,4.90
8,108,1.88
8,109,1.84
8,110,4.86
8,111,4.84
8,112,5.00
8,113,4.90
8,114,1.88
8,115,1.84
8,116,4.86
8,117,4.84
8,118,5.00
8,119,4.90
8,120,1.88
8,121,1.84
8,122,4.86
8,123,1.84
8,124,4.86
8,125,4.84
8,126,5.00
8,127,4.90
8,128,1.88
8,129,1.84
8,130,4.86
8,131,4.84
8,132,5.00
8,133,4.90
8,134,1.88
8,135,1.84
8,136,4.86
8,137,4.84
8,138,5.00
8,139,4.90
8,140,1.88
8,141,1.84
8,142,4.86
8,143,4.84
8,144,5.00
8,145,4.90
8,146,1.88
8,147,1.84
8,148,4.86
8,149,1.84
8,150,4.86
8,151,4.84
8,152,5.00
8,153,4.90
8,154,1.88
8,155,1.84
8,156,4.86
8,157,4.84
8,158,5.00
8,159,4.90
8,160,1.88
8,161,1.84
8,162,4.86
8,163,4.84
8,164,5.00
8,165,4.90
8,166,1.88
8,167,1.84
8,168,4.86
8,169,4.84
8,170,5.00
8,171,4.90
8,172,1.88
8,173,1.84
8,174,4.86
8,175,1.84
8,176,4.86
8,177,4.84
8,178,5.00
8,179,4.90
8,180,1.88
8,181,1.84
8,182,4.86
8,183,4.84
8,184,5.00
8,185,4.90
8,186,1.88
8,187,1.84
8,188,4.86
8,189,4.84
8,190,4.90
8,190,4.90
8,191,1.88
8,192,1.84
8,193,4.86
8,194,4.84
8,195,5.00
8,196,4.90
8,197,1.88
8,198,1.84
8,199,4.86
8,200,1.84
8,201,4.86
8,202,4.84
8,203,5.00
8,204,4.90
8,205,1.88
8,206,1.84
8,207,4.86
9,1,4.94
9,2,4.90
9,3,5.00
9,4,1.98
9,5,1.94
9,6,4.96
9,7,4.94
9,8,4.90
9,10,1.98
9,11,1.94
9,12,4.96
9,13,4.94
9,14,4.90
9,15,5.00
9,16,1.98
9,17,1.94
9,18,4.96
9,19,1.94
9,20,4.96
9,21,4.94
9,22,4.90
9,23,5.00
9,24,1.98
9,25,1.94
9,26,4.96
9,27,4.94
9,28,4.90
9,29,5.00
9,30,1.98
9,31,1.94
9,32,4.96
9,33,4.94
9,34,4.90
9,35,5.00
9,36,1.98
9,37,1.94
9,38,4.96
9,39,4.94
9,40,4.90
9,41,5.00
9,42,1.98
9,43,1.94
9,44,4.96
9,45,1.94
9,46,4.96
9,47,4.94
9,48,4.90
9,49,5.00
9,50,1.98
9,51,1.94
9,52,4.96
9,53,4.94
9,54,4.90
9,55,5.00
9,56,1.98
9,57,1.94
9,58,4.96
9,59,4.94
9,60,4.90
9,61,5.00
9,62,1.98
9,63,1.94
9,64,4.96
9,65,4.94
9,66,4.90
9,67,5.00
9,68,1.98
9,69,1.94
9,70,4.96
9,71,1.94
9,72,4.96
9,73,4.94
9,74,4.90
9,75,5.00
9,76,1.98
9,77,1.94
9,78,4.96
9,79,4.94
9,80,4.90
9,81,5.00
9,82,1.98
9,83,1.94
9,84,4.96
9,85,4.94
9,86,4.90
9,87,5.00
9,88,1.98
9,89,1.94
9,90,4.96
9,91,4.94
