userId,productId,rating,timestamp
610963a16add0e1408837c8d,610413bbd49035e51642be5a,3.5,1093070150
610963a16add0e1408837c68,6102d1dcdf1f35482d00c7ea,5.0,1238729818
610963a16add0e1408837c6f,610414d3d49035e51642be5c,4.5,1093070329
610963a16add0e1408837c8f,60faf672a42e99cf54b8b101,4.0,1054449816
610963a16add0e1408837c7b,61036a7cdf1f35482d00c7f5,1.0,1127468646
610963a16add0e1408837c7e,610414d3d49035e51642be5c,4.0,1054449816
610963a16add0e1408837c70,60fc7d58a42e99cf54b8b108,4.0,1238729818
610963a16add0e1408837c77,610415d7d49035e51642be5d,3.5,1131661969
610963a16add0e1408837c7a,610414d3d49035e51642be5c,3.5,1093070156
610963a16add0e1408837c85,61041313d49035e51642be58,5.0,1054449816
610963a16add0e1408837c78,6102d1dcdf1f35482d00c7ea,4.5,997938310
610963a16add0e1408837c7c,60fedf6ea42e99cf54b8b114,3.5,1238729818
610963a16add0e1408837c84,60fedca3a42e99cf54b8b10f,4.5,1093070329
610963a16add0e1408837c75,60fc8039a42e99cf54b8b109,4.0,1093070271
610963a16add0e1408837c82,61040ff6d49035e51642be54,5.0,856007075
6109ef896add0e1408837c96,6103740adf1f35482d00c804,5.0,1054449816
6109ef896add0e1408837c9e,61036a7cdf1f35482d00c7f5,4.0,1131661969
6109ef896add0e1408837ca2,60fedca3a42e99cf54b8b10f,3.5,1093070150
6109ef896add0e1408837ca0,61036f20df1f35482d00c7fc,4.0,1093070156
6109ef896add0e1408837cb4,6104135bd49035e51642be59,4.0,1033345172
6109ef896add0e1408837c9b,61040ff6d49035e51642be54,4.0,1148730128
6109ef896add0e1408837cb1,61040ff6d49035e51642be54,5.0,997938310
6109ef896add0e1408837cb0,610415d7d49035e51642be5d,4.5,1093070329
6109ef896add0e1408837cb9,61041eb98e24e60892fbb080,3.5,1131662086
6109ef896add0e1408837cad,60fedca3a42e99cf54b8b10f,5.0,1093070150
6109ef896add0e1408837c9c,6104180cd49035e51642be63,5.0,1238729755
6109ef896add0e1408837cb5,6102d2d8df1f35482d00c7ed,4.0,1093070271
6109ef896add0e1408837cbb,610422ed8e24e60892fbb086,5.0,1238729755
6109ef896add0e1408837cbe,60fedd8aa42e99cf54b8b110,5.0,1166587063
6109ef896add0e1408837cc0,61040eabd49035e51642be53,5.0,1131662086
6109ef896add0e1408837c9f,610422648e24e60892fbb085,4.0,1093070156
6109ef896add0e1408837ca3,60fc7d58a42e99cf54b8b108,3.5,1131662086
6109ef896add0e1408837cb3,610417bed49035e51642be62,4.0,1166587063
6109ef896add0e1408837c9a,61041d2e8e24e60892fbb07f,4.5,1131662086
6109ef896add0e1408837ca5,61036db3df1f35482d00c7f9,3.5,1131661969
6109ef896add0e1408837ca1,61041313d49035e51642be58,5.0,997938310
6109ef896add0e1408837cbc,610415d7d49035e51642be5d,3.5,1131661969
6109ef896add0e1408837cac,61036db3df1f35482d00c7f9,4.0,1148730128
6109ef896add0e1408837cb2,60fc709ea42e99cf54b8b103,5.0,1033345172
6109ef896add0e1408837cba,6104180cd49035e51642be63,4.0,1131662930
6109ef896add0e1408837c94,60fc7cdfa42e99cf54b8b107,4.5,1148730128
6109ef896add0e1408837c99,60fc7010a42e99cf54b8b102,4.5,997938310
6109ef896add0e1408837ca7,61040ff6d49035e51642be54,4.0,1148730128
6109ef896add0e1408837cb7,60fc7010a42e99cf54b8b102,3.5,1131662930
6109ef896add0e1408837cbf,60fc8039a42e99cf54b8b109,1.0,1093070271
6109ef896add0e1408837c98,60fedd8aa42e99cf54b8b110,4.0,1131661969
6109ef896add0e1408837cab,60fedd8aa42e99cf54b8b110,5.0,1148720884
6109ef896add0e1408837cae,5f8633f2bbe5fd5988db208c,4.0,1127470880
6109ef896add0e1408837cb8,61037284df1f35482d00c802,5.0,1166587063
6109ef896add0e1408837c9d,61037284df1f35482d00c802,3.5,1148720884
6109ef896add0e1408837ca8,610422ed8e24e60892fbb086,5.0,1033345172
6109ef896add0e1408837caa,6102d2d8df1f35482d00c7ed,5.0,1131662930
6109ef896add0e1408837caf,5fe3bef276180e1c714a32e9,5.0,1166587063
6109ef896add0e1408837ca6,61041a8ad49035e51642be68,3.5,1148720884
6109ef896add0e1408837cb6,61041f1c8e24e60892fbb081,4.0,1148720884
6109ef896add0e1408837c95,61041fca8e24e60892fbb083,1.0,1033345172
6109ef896add0e1408837c97,60fedca3a42e99cf54b8b10f,3.5,1131662930
6109ef896add0e1408837ca4,61041f1c8e24e60892fbb081,4.5,1127470880
6109ef896add0e1408837ca9,5fe3bef276180e1c714a32e9,1.0,1166587063
6109ef896add0e1408837cbd,61041a8ad49035e51642be68,4.0,1127469023
610963a16add0e1408837c62,61040ff6d49035e51642be54,4.5,1132319147
610963a16add0e1408837c65,60fedd8aa42e99cf54b8b110,4.0,1132913113
6109ef896add0e1408837cba,5fe3bef276180e1c714a32e9,5.0,1133507078
610963a16add0e1408837c83,60fedca3a42e99cf54b8b10f,4.5,1134101044
6109ef896add0e1408837c9b,61037284df1f35482d00c802,1.0,1134695010
6109ef896add0e1408837cb6,61040ff6d49035e51642be54,5.0,1135288976
6109ef896add0e1408837cb6,61041fca8e24e60892fbb083,4.0,1135882941
6109ef896add0e1408837c98,60fedca3a42e99cf54b8b10f,4.5,1136476907
6109ef896add0e1408837cb8,61041313d49035e51642be58,4.5,1137070873
6109ef896add0e1408837c9e,60fc7010a42e99cf54b8b102,5.0,1137664839
6109ef896add0e1408837cbc,61041fca8e24e60892fbb083,4.5,1138258805
6109ef896add0e1408837ca9,6104135bd49035e51642be59,5.0,1138852770
6109ef896add0e1408837ca8,60fedd8aa42e99cf54b8b110,5.0,1139446736
6109ef896add0e1408837c97,61041f1c8e24e60892fbb081,4.5,1140040702
610963a16add0e1408837c73,60fc7010a42e99cf54b8b102,4.0,1140634668
6109ef896add0e1408837c9e,61041fca8e24e60892fbb083,5.1,1141228634
6109ef896add0e1408837ca3,61041fca8e24e60892fbb083,3.5,1141822599
610963a16add0e1408837c73,60fedca3a42e99cf54b8b10f,4.0,1142416565
6109ef896add0e1408837c9b,6102d2d8df1f35482d00c7ed,5.0,1143010531
6109ef896add0e1408837ca3,60fedca3a42e99cf54b8b10f,3.5,1143604497
6109ef896add0e1408837c98,61037284df1f35482d00c802,4.1,1144198462
6109ef896add0e1408837cbb,61041a8ad49035e51642be68,5.0,1144792428
6109ef896add0e1408837cb6,61036db3df1f35482d00c7f9,3.5,1145386394
610963a16add0e1408837c79,6104135bd49035e51642be59,4.0,1145980360
610963a16add0e1408837c8c,610414d3d49035e51642be5c,4.5,1146574326
6109ef896add0e1408837c9f,61041a8ad49035e51642be68,1.0,1147168291
6109ef896add0e1408837c9b,6104135bd49035e51642be59,5.0,1147762257
6109ef896add0e1408837c98,60fedca3a42e99cf54b8b10f,5.0,1148356223
610963a16add0e1408837c76,6104170fd49035e51642be60,3.5,1148950189
6109ef896add0e1408837c9f,61036db3df1f35482d00c7f9,4.0,1149544155
610963a16add0e1408837c7f,61041fca8e24e60892fbb083,4.0,1150138120
610963a16add0e1408837c79,60faf672a42e99cf54b8b101,4.0,1150732086
6109ef896add0e1408837cba,6104135bd49035e51642be59,5.0,1151326052
6109ef896add0e1408837cb6,610412d7d49035e51642be57,3.5,1151920018
6109ef896add0e1408837cbb,60fc8039a42e99cf54b8b109,5.0,1152513983
610963a16add0e1408837c87,6104170fd49035e51642be60,4.5,1153107949
610963a16add0e1408837c7f,60fedca3a42e99cf54b8b10f,4.0,1153701915
6109ef896add0e1408837c9f,60fedd8aa42e99cf54b8b110,1.0,1154295881
6109ef896add0e1408837ca5,60faf672a42e99cf54b8b101,4.0,1154889847
6109ef896add0e1408837c9b,60fedca3a42e99cf54b8b10f,4.0,1155483812
6109ef896add0e1408837ca7,6103740adf1f35482d00c804,3.5,1156077778
610963a16add0e1408837c7f,61041a8ad49035e51642be68,3.5,1156671744
6109ef896add0e1408837cb6,60fedd8aa42e99cf54b8b110,4.5,1157859676
6109ef896add0e1408837cb6,60fc7d58a42e99cf54b8b108,3.5,1158453641
6109ef896add0e1408837ca3,60fc8039a42e99cf54b8b109,4.0,1159047607
610963a16add0e1408837c7f,60fc8039a42e99cf54b8b109,4.0,1159641573
6109ef896add0e1408837c9e,6103740adf1f35482d00c804,5.0,1160235539
6109ef896add0e1408837c98,60fc7d58a42e99cf54b8b108,5.0,1160829504
6109ef896add0e1408837ca4,61037284df1f35482d00c802,4.0,1161423470
610963a16add0e1408837c90,60fedd8aa42e99cf54b8b110,4.0,1162611402
610963a16add0e1408837c6d,60fedd8aa42e99cf54b8b110,4.0,1163205368
610963a16add0e1408837c8c,60fedf6ea42e99cf54b8b114,4.0,1163799333
6109ef896add0e1408837ca0,61037284df1f35482d00c802,5.0,1164393299
610963a16add0e1408837c89,60fc7010a42e99cf54b8b102,4.0,1164987265
6109ef896add0e1408837cb6,610412d7d49035e51642be57,3.5,1165581231
610963a16add0e1408837c8f,6104135bd49035e51642be59,5.0,1166175197
610963a16add0e1408837c6d,60fedf6ea42e99cf54b8b114,5.0,1166769162
610963a16add0e1408837c90,60faf672a42e99cf54b8b101,4.1,1167363128
610963a16add0e1408837c70,60fc709ea42e99cf54b8b103,5.0,1167957094
6109ef896add0e1408837cac,60fedd8aa42e99cf54b8b110,5.0,1168551060
610963a16add0e1408837c7e,60faf672a42e99cf54b8b101,5.0,1169145025
6109ef896add0e1408837c9b,60fc8039a42e99cf54b8b109,4.0,1169738991
610963a16add0e1408837c66,6104135bd49035e51642be59,3.5,1170332957
610963a16add0e1408837c8c,60faf672a42e99cf54b8b101,4.0,1170926923
6109ef896add0e1408837c98,60fedd8aa42e99cf54b8b110,4.0,1171520889
610963a16add0e1408837c8f,60fedf6ea42e99cf54b8b114,3.5,1172114854
6109ef896add0e1408837cb6,60fc8039a42e99cf54b8b109,5.0,1172708820
610963a16add0e1408837c87,5f860c0f5a4df270a1020c45,3.5,1173302786
6109ef896add0e1408837cb6,5fe3bef276180e1c714a32e9,4.0,1173896752
610963a16add0e1408837c90,60fedca3a42e99cf54b8b10f,5.0,1174490718
610963a16add0e1408837c90,60fc7010a42e99cf54b8b102,4.0,1175084683
6109ef896add0e1408837c9b,610412d7d49035e51642be57,4.5,1175678649
6109ef896add0e1408837cb6,5f860c0f5a4df270a1020c45,4.5,1176272615
6109ef896add0e1408837c9b,60fedd8aa42e99cf54b8b110,4.0,1176866581
6109ef896add0e1408837c9b,60fc8039a42e99cf54b8b109,3.5,1177460546
610963a16add0e1408837c90,60fedca3a42e99cf54b8b10f,1.1,1178054512
6109ef896add0e1408837cb6,60fc709ea42e99cf54b8b103,4.0,1178648478
610963a16add0e1408837c8c,60fc7010a42e99cf54b8b102,5.0,1179242444
610963a16add0e1408837c87,5f860c0f5a4df270a1020c45,4.0,1179836410
610963a16add0e1408837c8c,6104170fd49035e51642be60,5.0,1180430375
6109ef896add0e1408837cac,60fedd8aa42e99cf54b8b110,3.5,1181024341
6109ef896add0e1408837ca7,60fc7010a42e99cf54b8b102,5.0,1181618307
6109ef896add0e1408837c9b,60fedf6ea42e99cf54b8b114,5.0,1182212273
6109ef896add0e1408837cb8,60faf672a42e99cf54b8b101,5.0,1182806238
610963a16add0e1408837c63,60fedd8aa42e99cf54b8b110,3.5,1183400204
6109ef896add0e1408837c9b,6102d2d8df1f35482d00c7ed,4.0,1183994170
6109ef896add0e1408837cb6,6104170fd49035e51642be60,1.0,1184588136
6109ef896add0e1408837cb8,60fedd8aa42e99cf54b8b110,4.5,1185776067
6109ef896add0e1408837cac,61037284df1f35482d00c802,1.0,1186370033
610963a16add0e1408837c8c,60fc7010a42e99cf54b8b102,4.0,1186963999
610963a16add0e1408837c73,60fedf6ea42e99cf54b8b114,4.5,1187557965
610963a16add0e1408837c63,60fc8039a42e99cf54b8b109,4.0,1188151931
6109ef896add0e1408837cb6,60fedd8aa42e99cf54b8b110,5.0,1188745896
6109ef896add0e1408837cac,610412d7d49035e51642be57,4.0,1189339862
610963a16add0e1408837c73,61041f1c8e24e60892fbb081,1.0,1189933828
610963a16add0e1408837c71,60fc7010a42e99cf54b8b102,5.0,1190527794
6109ef896add0e1408837c94,610412d7d49035e51642be57,4.0,1191121759
610963a16add0e1408837c8c,60fedd8aa42e99cf54b8b110,4.5,1191715725
6109ef896add0e1408837cb6,60faf672a42e99cf54b8b101,4.5,1192309691
6109ef896add0e1408837cb8,60fc8039a42e99cf54b8b109,5.0,1192903657
